ASIN Product_ID Product_Group Sales_Rank Estimated_Number_of_Sales Purchase_Price Buy_Box_Landed Low_New_Fba_Price Low_New_Mfn_Price Sell_Price Fulfillment_Subtotal Cost_Sub_Total Inbound_Shipping_Estimate Package_Weight Package_Height Package_Length Package_Width Package_Quantity Total_Offers New_FBA_Num_Offers New_MFN_Num_Offers Min Mult UM CA BWOT Class 
B07N9YP6XQ 7.86461E+11 Kitchen 463612 5 19 63.7 63.7 38 63.7 6.4 15.96 1 12.32 5.5 10 9.9 1 1 1 0 1 1 1 1 1 No 
B07NB2BR2Y 7.86461E+11 Kitchen 30260 1 6.75 19.62 19.62 13.5 19.62 4.9 7.84 0.32 3.85 1.8 3.8 1.8 6 1 1 0 1 1 1 1 1 No 
B07NBG9MMR 7.86461E+11 Kitchen 1909902 5 19 34.99 34.99 42.99 34.99 6.4 11.65 1 12.32 5.4 10.3 9.9 6 2 1 1 1 1 1 1 1 No 
B07NNSKFQ5 7.8646E+11 Home_Garden 5660967 5 14.5 38.46 38.46 29 38.46 6.83 12.6 1.3 13 7 14 7 6 1 1 0 1 1 1 1 1 No 
B07NNV6SZ4 7.8646E+11 Home_Garden 1769746 5 12 24 24 24 24 5.47 5.47 0.4 18.15 4.5 14 4.5 1 0 0 0 1 1 1 1 1 No 
B07NNWH6JC 7.8646E+11 Home_Garden 3344438 5 14.5 29 29 29 29 5.47 5.47 1.6 16.39 5 18 5 1 0 0 0 1 1 1 1 1 No 
B07NNY9LTZ 7.8646E+11 Home_Garden 2556639 5 12 32.17 32.17 24 32.17 5.99 10.82 1.36 20.2 6.3 11.8 6.3 6 1 1 0 1 1 1 1 1 No 
B07NP2J8KP 7.8646E+11 Home_Garden 5921480 5 9.5 31 31 19 31 5.53 10.18 0.9 13.64 5 10.75 5 6 1 1 0 1 1 1 1 1 No 
B07NP5N422 7.8646E+11 Home_Garden 371733 30 8 27.99 27.99 16 27.99 5.53 9.73 0.74 15.4 5.5 9.4 5.5 6 1 1 0 1 1 1 1 1 No 
B07NP6Z7FG 7.8646E+11 Home_Garden 1451493 5 11 32.27 32.27 22 32.27 6.85 11.69 1.08 15.4 7.6 12.6 7.7 6 1 1 0 1 1 1 1 1 No 
B07NP7ZSRT 7.86461E+11 Home 30260 1 9.5 19 19 19 19 5.47 5.47 0.74 11.22 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NP91QC9 7.86461E+11 Kitchen 30260 1 14.5 29 29 29 29 5.47 5.47 0 13.2 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07NP92SFC 7.86461E+11 Kitchen 30260 1 7 14 14 14 14 5.47 5.47 0 14.3 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07NPB1CH6 7.86461E+11 Home 30260 1 7 14 14 14 14 5.47 5.47 0.66 6.6 6 8.5 6 1 0 0 0 1 1 1 1 1 No 
B07NPDQYD9 7.86461E+11 Home 30260 1 29 58 58 58 58 5.47 5.47 3.12 7.81 10 18 10 1 0 0 0 1 1 1 1 1 No 
B07NPJG6F2 7.86461E+11 Home 30260 1 9 18 18 18 18 5.47 5.47 0.68 10.56 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NPKRMT1 7.86461E+11 Home 30260 1 14 28 28 28 28 5.47 5.47 1.65 16.5 6.25 12.5 6.25 1 0 0 0 1 1 1 1 1 No 
B07NPLLDMN 7.86461E+11 Home 30260 1 34.5 69 69 69 69 5.47 5.47 4.4 11 10 21.5 10 1 0 0 0 1 1 1 1 1 No 
B07NPLQ95Q 7.86461E+11 Kitchen 399751 5 9.5 31.8 31.8 19 31.8 6.84 11.61 0.64 15.4 5.59 11.65 10.71 6 2 2 0 1 1 1 1 1 No 
B07NPP8NDJ 7.8646E+11 Home_Garden 6577792 5 7 20.7 20.7 14 20.7 5 8.11 0.5 5.5 4.7 8.1 6.3 6 1 1 0 1 1 1 1 1 No 
B07NPRCCYM 7.8646E+11 Home 30260 1 7 20.7 20.7 14 20.7 4.99 8.1 0.4 5.5 4.7 8 6.3 6 1 1 0 1 1 1 1 1 No 
B07NPSTL2J 7.8646E+11 Home_Garden 4746251 5 3 6 6 6 6 5.47 5.47 0.4 5.5 2.4 8.3 4.3 1 0 0 0 1 1 1 1 1 No 
B07NPTJMP9 7.86461E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 0.98 14.74 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NQ4BWL1 7.86461E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 1 14.96 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NQ5MMXQ 7.86461E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 0.98 14.74 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NQ6J7RZ 7.8646E+11 Home 30260 1 14 28 28 28 28 5.47 5.47 1.08 10.78 4 21.5 5.5 1 0 0 0 1 1 1 1 1 No 
B07NQ6ZMX4 7.86461E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 1.01 15.18 4 18 18 1 0 0 0 1 1 1 1 1 No 
B07NQPR4MX 7.86461E+11 Kitchen 682594 5 5.5 11 11 11 11 5.47 5.47 0.21 7.48 2.05 5.67 2.56 1 0 0 0 1 1 1 1 1 No 
B07NQT8J2T 7.86461E+11 Kitchen 697169 5 2.5 5 5 5 5 5.47 5.47 0.36 28.6 4 7 5.5 1 0 0 0 1 1 1 1 1 No 
B07NWK75DM 7.86461E+11 Kitchen 856709 5 2.5 14.99 14.99 5 14.99 4.91 7.16 0.36 12.47 0.87 8.66 3.78 6 1 1 0 1 1 1 1 1 No 
B07NX5KZF1 7.8646E+11 Toy 30260 1 6.5 13 13 13 13 5.47 5.47 6.64 16.28 5 5 5 1 0 0 0 1 1 1 1 1 No 
B07NX9XSM3 7.86461E+11 Kitchen 982746 5 5 10 10 10 10 5.47 5.47 0.82 10.25 1.93 10.43 4.13 1 0 0 0 1 1 1 1 1 No 
B07P7HVCLS 7.86461E+11 Kitchen 201185 5 6 24.99 24.99 12 24.99 4.96 8.71 0.55 8.8 4.1 8.8 4.4 6 1 1 0 1 1 1 1 1 No 
B07P7HWNTJ 7.86461E+11 Kitchen 254552 5 4.5 19.99 19.99 9 19.99 5 8 0.35 6.16 4.8 9.8 5.3 6 1 1 0 1 1 1 1 1 No 
B07P8LY6SW 7.86461E+11 Kitchen 752781 5 20 62.43 62.43 40 62.43 9.96 19.32 1.02 13.82 2.4 16.7 16.3 6 1 1 0 1 1 1 1 1 No 
B07P9R69VY 7.86461E+11 Home_Garden 2773222 5 4.5 22 22 9 22 5 8.3 0.34 6.6 3.98 10.83 5.75 6 1 1 0 1 1 1 1 1 No 
B07P9RQ96W 7.86461E+11 Kitchen 30260 1 3.6 7.2 7.2 7.2 7.2 5.47 5.47 0.4 8.8 4 5.75 4.25 1 0 0 0 1 1 1 1 1 No 
B07PBTN5Z2 7.86461E+11 Home 30260 1 12 40.5 40.5 24 40.5 9.44 15.52 1.33 22 1.89 18.19 4.29 6 1 1 0 1 1 1 1 1 No 
B07PBWXG39 7.86461E+11 Kitchen 495961 5 7.5 15 15 15 15 5.47 5.47 0.4 13.2 5.5 8.75 8 1 0 0 0 1 1 1 1 1 No 
B07PCLF565 7.86461E+11 Kitchen 30260 1 24 48 48 48 48 5.47 5.47 0 20.9 10 12 10 1 0 0 0 1 1 1 1 1 No 
B07PCN3GTQ 7.8646E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 0.4 13.53 3 16.75 5.5 1 0 0 0 1 1 1 1 1 No 
B07PCP1KYT 7.8646E+11 Home 30260 1 28.5 66.68 66.68 57 66.68 14.56 24.56 3.72 20.9 10.4 19.6 10.6 6 1 1 0 1 1 1 1 1 No 
B07PCP5W7S 7.86461E+11 Home 30260 1 24.5 49 49 49 49 5.47 5.47 0 15.4 3.5 18 3.5 1 0 0 0 1 1 1 1 1 No 
B07PCPPM3X 7.86461E+11 Kitchen 495961 5 5 39.88 39.88 10 39.88 4.98 10.96 0.4 15.4 5.5 6.25 5.5 6 1 1 0 1 1 1 1 1 No 
B07PCQK8QD 7.86461E+11 Kitchen 37105 60 5 10 10 10 10 5.47 5.47 0.66 7.7 6.1 6.8 6.1 1 0 0 0 1 1 1 1 1 No 
B07PCQWG4D 7.86461E+11 Kitchen 30260 1 7 14 14 14 14 5.47 5.47 0.4 11 4 4 4 1 0 0 0 1 1 1 1 1 No 
B07PCSM85M 7.86461E+11 Kitchen 495961 5 7.5 24.5 24.5 15 24.5 5.48 9.16 0.79 13.2 2.95 11.5 4.13 6 1 1 0 1 1 1 1 1 No 
B07PFL7YX2 7.86461E+11 Home_Garden 7196443 5 9.5 30.99 30.99 19 30.99 5.98 10.63 1.46 14.74 6.81 9.88 6.81 6 1 1 0 1 1 1 1 1 No 
B07PJ6X93J 7.86461E+11 Kitchen 212446 5 8 31.99 16 16 31.99 5.52 10.32 0.72 14.3 3.7 10.1 6.9 6 0 0 0 1 1 1 1 1 No 
B07PJL79FN 7.86461E+11 Kitchen 234827 5 7 24.99 24.99 14 24.99 6.4 10.15 1 13.2 6.3 10.1 8.8 6 1 1 0 1 1 1 1 1 No 
B07PJL7BGM 7.86461E+11 Toy 30260 1 6 17.45 17.45 12 17.45 5.56 8.18 0.8 16.5 6.1 9 6.2 6 4 4 0 1 1 1 1 1 No 
B07PJN24NH 7.86461E+11 Home_Garden 394696 5 4 14.95 14.95 8 14.95 3.55 5.79 0.28 9.24 4.9 6.2 5.7 6 2 2 0 1 1 1 1 1 No 
B07PKM9VFW 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 0 2.75 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07PKR28XN 7.86461E+11 Kitchen 149982 5 3.5 14.99 14.99 7 14.99 4.95 7.2 0.32 13.2 1.9 12 5.2 6 2 2 0 1 1 1 1 1 No 
B07PLDWNTJ 7.86461E+11 Kitchen 30260 1 6.5 13 13 13 13 5.47 5.47 0 3.74 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07PLF2ZF4 7.86461E+11 Kitchen 30260 1 9 18 18 18 18 5.47 5.47 0 4.95 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07PLL2YFW 7.86461E+11 Kitchen 234827 5 9.5 30.21 30.21 19 30.21 6.43 10.96 1.56 9.9 7.5 11.2 7.6 6 2 2 0 1 1 1 1 1 No 
B07PLMSH65 7.86461E+11 Kitchen 167586 5 9.5 34.99 34.99 19 34.99 5.57 10.82 0.86 15.4 5.5 8.5 7.8 6 2 2 0 1 1 1 1 1 No 
B07PLN754C 7.86461E+11 Kitchen 290316 5 9.5 19 19 59.99 59.99 12.47 21.47 1.24 16.5 9 15 11 6 1 0 1 1 1 1 1 1 No 
B07PLRV6KV 7.86461E+11 Kitchen 219658 5 4.5 12.63 12.63 17.99 12.63 3.33 5.22 0.14 5.5 2.6 5.8 2.8 1 5 4 1 1 1 1 1 1 No 
B07PLW86T9 7.86461E+11 Kitchen 442277 5 3.75 8.75 8.75 7.5 8.75 3.5 4.81 0.18 7.81 3.5 4.1 3.9 6 1 1 0 1 1 1 1 1 No 
B07PLXCY23 7.86461E+11 Kitchen 237780 5 4 8 8 8 8 5.47 5.47 0.22 3.56 0.8 8.9 7 1 0 0 0 1 1 1 1 1 No 
B07PPSFHT3 7.86461E+11 Kitchen 30260 1 7.5 22.78 22.78 15 22.78 4.98 8.4 0.66 11 4.7 7.2 5.75 6 1 1 0 1 1 1 1 1 No 
B07PQ4WZFZ 7.86461E+11 Kitchen 30260 1 6 24.39 24.39 12 24.39 4.94 8.6 0.59 9.9 2.95 8.31 4.41 6 2 2 0 1 1 1 1 1 No 
B07PQ4XCP8 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 0 19.8 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07PQ4YQ59 7.86461E+11 Kitchen 30260 1 6.5 24.99 24.99 13 24.99 5.44 9.19 0.75 16.5 2.2 4.72 4.69 6 1 1 0 1 1 1 1 1 No 
B07PQ84HZY 7.86461E+11 Kitchen 30260 1 9.5 19 19 19 19 5.47 5.47 0 15.4 2.91 9.69 9.69 1 0 0 0 1 1 1 1 1 No 
B07PRCPZC4 7.8646E+11 Lawn_&_Patio 30260 1 4.5 9 9 9 9 5.47 5.47 0.25 4.18 3.7 6.8 5 1 0 0 0 1 1 1 1 1 No 
B07PT3G5CS 7.86461E+11 Health_and_Beauty 1869226 5 3.5 7 7 7 7 5.47 5.47 0.7 10.56 4.5 4.7 4.7 1 0 0 0 1 1 1 1 1 No 
B07PT98Y78 7.86461E+11 Lawn_and_Garden 466849 5 8 16 16 16 16 5.47 5.47 0.74 8.8 5.47 6.38 6.3 1 0 0 0 1 1 1 1 1 No 
B07PTNLXWB 7.8646E+11 Kitchen 30260 1 9.75 32.94 32.94 19.5 32.94 5.57 10.51 0.87 6.6 3.62 11.89 8.58 6 1 1 0 1 1 1 1 1 No 
B07PWXN5T1 7.86461E+11 Home_Garden 1553184 5 9.75 19.5 32.27 19.5 32.27 5.5 10.34 0.74 18.04 2.3 9.6 9.6 6 2 2 0 1 1 1 1 1 No 
B07PY17WHJ 7.86461E+11 Kitchen 30260 1 9.5 29.71 19 29.49 29.71 9.07 13.53 1.02 10.78 1 24 8 1 2 0 2 1 1 1 1 1 No 
B07PY39KJF 7.86461E+11 Kitchen 30260 1 9.5 19 19 19 19 5.47 5.47 0 10.56 1 20 12 1 0 0 0 1 1 1 1 1 No 
B07PY41T3L 7.86461E+11 Kitchen 30260 1 14.5 29 29 29 29 5.47 5.47 12.6 31.46 1 15.75 15.75 1 0 0 0 1 1 1 1 1 No 
B07PY43MVN 7.86461E+11 Kitchen 30260 1 19 38 38 38 38 5.47 5.47 20.64 51.57 1 20 20 1 0 0 0 1 1 1 1 1 No 
B07PZ5142G 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 0 6.38 1 13 10 1 0 0 0 1 1 1 1 1 No 
B07PZ855M6 7.86461E+11 Kitchen 30260 1 3.2 6.4 6.4 6.4 6.4 5.47 5.47 6 14.96 2 7 7 1 0 0 0 1 1 1 1 1 No 
B07PZ8D26Q 7.86461E+11 Kitchen 30260 1 3.2 28.34 6.4 28.34 28.34 8.86 13.11 4.68 11.66 3 5 4 6 1 0 1 1 1 1 1 1 No 
B07Q1D7F83 7.86461E+11 Kitchen 30260 1 4 8 8 8 8 5.47 5.47 9.68 24.2 1 10.5 10.5 1 0 0 0 1 1 1 1 1 No 
B07Q21W421 7.86461E+11 Kitchen 305621 5 6 12 12 12 12 5.47 5.47 0.35 6.16 2.8 6.02 5.87 1 0 0 0 1 1 1 1 1 No 
B07Q3Q95H9 7.86461E+11 Kitchen 30260 1 9 52.5 52.5 18 52.5 5.47 13.35 0 6.16 0.74 7 7 1 1 1 0 1 1 1 1 1 No 
B07Q3QYSQY 7.86461E+11 Kitchen 30260 1 4 8 8 8 8 5.47 5.47 1.76 4.4 0.11 5.31 0.59 1 0 0 0 1 1 1 1 1 No 
B07Q4NHPSQ 7.86461E+11 Kitchen 30260 1 4 8 8 8 8 5.47 5.47 9.24 23.1 0.2 11.81 7.87 1 0 0 0 1 1 1 1 1 No 
B07Q4NS5XQ 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 0.76 1.94 0.75 4 3 1 0 0 0 1 1 1 1 1 No 
B07Q4P5XWK 7.86461E+11 Kitchen 716676 5 7.5 30.38 30.38 15 30.38 3.5 8.06 0.22 5.5 2.52 5.35 2.99 6 2 2 0 1 1 1 1 1 No 
B07Q4P63YP 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 0.4 6.6 0.2 8 3 1 0 0 0 1 1 1 1 1 No 
B07Q4PF9TZ 7.86461E+11 Kitchen 30260 1 9 18 18 18 18 5.47 5.47 1.76 4.42 0.74 8 8 1 0 0 0 1 1 1 1 1 No 
B07Q4S7STT 7.86461E+11 Kitchen 30260 1 3.5 7 7 7 7 5.47 5.47 1.92 4.84 0.79 3.94 2.55 1 0 0 0 1 1 1 1 1 No 
B07Q5RT3ZZ 7.8646E+11 Kitchen 972319 5 5 18.62 18.62 10 18.62 5.06 7.85 0.38 7.04 4.25 10.83 8.46 6 1 1 0 1 1 1 1 1 No 
B07Q5RZC83 7.86461E+11 Kitchen 712256 5 4 12.06 12.06 8 12.06 5.45 7.26 0.86 23.1 0.7 9.5 9.5 6 1 1 0 1 1 1 1 1 No 
B07Q5S41SR 7.86461E+11 Kitchen 30260 1 4 8 8 8 8 5.47 5.47 11.44 28.6 0.2 3.94 3.94 1 0 0 0 1 1 1 1 1 No 
B07Q5T5WF1 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 1.84 4.58 0.74 7 7 1 0 0 0 1 1 1 1 1 No 
B07Q5TFGHF 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 2.64 6.6 0.2 8 3 1 0 0 0 1 1 1 1 1 No 
B07Q6WNYM4 7.8646E+11 Kitchen 980954 5 13.5 34.99 38.22 34.99 34.99 5.52 10.77 0.69 11 2.95 11.02 8.03 6 3 2 1 1 1 1 1 1 No 
B07Q6XJYN7 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 1.48 3.74 1 4 3 1 0 0 0 1 1 1 1 1 No 
B07Q6YK3JC 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 1.08 2.66 0.74 7 7 1 0 0 0 1 1 1 1 1 No 
B07Q711RX8 7.8646E+11 Kitchen 1413852 5 8 24.5 24.5 16 24.5 10.38 14.06 2.13 10.12 5.04 19.25 8.07 6 1 1 0 1 1 1 1 1 No 
B07Q72JBHK 7.86461E+11 Kitchen 712389 5 7.5 15 15 15 15 5.47 5.47 0.52 9.9 1.26 9.29 8.31 1 0 0 0 1 1 1 1 1 No 
B07Q7YL6NK 7.86461E+11 Kitchen 600515 5 3 6 6 6 6 5.47 5.47 0.34 13.2 4.49 10.43 4.72 1 0 0 0 1 1 1 1 1 No 
B07Q81J1WN 7.86461E+11 Kitchen 30260 1 13.5 27 27 27 27 5.47 5.47 11 27.5 0.75 7 6 1 0 0 0 1 1 1 1 1 No 
B07Q82FHVG 7.86461E+11 Kitchen 30260 1 9 18 18 18 18 5.47 5.47 1.76 4.38 0.74 9 9 1 0 0 0 1 1 1 1 1 No 
B07Q82NSPW 7.86461E+11 Kitchen 648100 5 7.5 15 15 15 15 5.47 5.47 0.22 5.5 0.79 4.61 2.17 1 0 0 0 1 1 1 1 1 No 
B07Q8TWHML 7.86461E+11 Kitchen 30260 1 5 10 10 10 10 5.47 5.47 2.64 6.6 0.2 8 3 1 0 0 0 1 1 1 1 1 No 
B07Q8VB8F5 7.86461E+11 Kitchen 30260 1 9 18 18 18 18 5.47 5.47 1.76 4.38 0.74 9 9 1 0 0 0 1 1 1 1 1 No 
B07Q8W7TCD 7.8646E+11 Kitchen 1563635 5 8 24.5 24.5 16 24.5 8.83 12.51 4.3 22.35 7.01 17.6 7.52 6 1 1 0 1 1 1 1 1 No 
B07QB5JCTB 7.8646E+11 Home 30260 1 8 16 16 16 16 5.47 5.47 0 48.7 6 6 6 10 0 0 0 1 1 1 1 1 No 
B07QG85CSL 7.8646E+11 Home 30260 1 12 24 24 24 24 5.47 5.47 0 37.29 6 6 6 4 0 0 0 1 1 1 1 1 No 
B07QL2H1W5 7.8646E+11 Home_Garden 1466338 5 24 48 48 48 48 5.47 5.47 2.3 21.12 7.8 12 10.9 1 0 0 0 1 1 1 1 1 No 
B07QL2H6R3 7.8646E+11 Home 30260 1 12.5 12.73 12.73 25 12.73 5.95 7.86 1.42 29.02 1.81 15.83 13.54 6 2 2 0 1 1 1 1 1 No 
B07QLX8ZXN 7.8646E+11 Home 30260 1 10 13.38 13.38 20 13.38 5.54 7.55 0.58 14.23 1.4 17 12.8 6 1 1 0 1 1 1 1 1 No 
B07QLXR6P5 7.86461E+11 Home_Garden 1857167 5 7.5 15.13 15.13 15 15.13 5.96 8.23 0.88 18.7 5.2 12.6 6.26 6 2 2 0 1 1 1 1 1 No 
B07QM1L7FD 7.8646E+11 Home_Garden 4117487 5 12 24 24 24 24 5.47 5.47 0.2 11 3.5 11 6.75 1 0 0 0 1 1 1 1 1 No 
B07QR4KRLN 7.86461E+11 Home 30260 1 25 63 50 63 63 13.31 22.76 1.04 13.2 4 21 21 1 1 0 1 1 1 1 1 1 No 
B07QVPZHGZ 7.8646E+11 Kitchen 319061 5 9 18 18 18 18 5.47 5.47 0.98 34.32 6.6 9.8 6.7 1 0 0 0 1 1 1 1 1 No 
B07QWP23Q7 7.8646E+11 Home 30260 1 12.5 38.59 38.59 25 38.59 11.62 17.41 7.32 5.5 6 8 6 6 1 1 0 1 1 1 1 1 No 
B07QWPWMJD 7.8646E+11 Home 30260 1 15 45 45 30 45 7.11 13.86 2.4 6.49 6 12 6 6 1 1 0 1 1 1 1 1 No 
B07QWQTL2X 7.8646E+11 Home 30260 1 22.4 61 61 44.8 61 16.25 25.4 1.88 10.32 10.9 23 11 6 1 1 0 1 1 1 1 1 No 
B07QWR1577 7.8646E+11 Home 30260 1 17.5 20.95 20.95 35 20.95 7.89 11.03 3.24 6.49 6 13 6 6 2 2 0 1 1 1 1 1 No 
B07QYQJ4V1 7.8646E+11 Home 30260 1 27.5 68.02 68.02 55 68.02 9.29 19.49 4.36 4.95 6 17 11 6 1 1 0 1 1 1 1 1 No 
B07QYQKFQJ 7.8646E+11 Lighting 30260 1 9 27.46 27.46 18 27.46 3.87 7.99 0.28 5.9 7.6 13.74 9.41 6 1 1 0 1 1 1 1 1 No 
B07QZRDZJM 7.86461E+11 Home 30260 1 12.5 36.26 36.26 25 36.26 6.42 11.86 1.48 15.4 5 12 10 6 1 1 0 1 1 1 1 1 No 
B07QZVLLDC 7.8646E+11 Home 30260 1 10 20 20 20 20 5.47 5.47 3.2 11.64 1.2 14.5 11.4 1 0 0 0 1 1 1 1 1 No 
B07R1SLSM2 7.86461E+11 Home 30260 1 9 18 18 18 18 5.47 5.47 0 17.6 6 6 6 1 0 0 0 1 1 1 1 1 No 
B07R22MCJ6 7.8646E+11 Home_Garden 3499386 5 15 30 30 30 30 5.47 5.47 5.84 6.49 6 12 6 1 0 0 0 1 1 1 1 1 No 
B07R32THTX 7.8646E+11 Kitchen 30260 1 7.5 15 15 15 15 5.47 5.47 12.68 31.68 5 9 5 1 0 0 0 1 1 1 1 1 No 
B07R333V29 7.8646E+11 Home 30260 1 17.5 55 55 35 55 7.89 16.14 3.28 6.49 6 13 6 6 1 1 0 1 1 1 1 1 No 
B07R33M3WJ 7.8646E+11 Kitchen 30260 1 4 19.99 19.99 19.99 19.99 17.04 20.04 9.6 26.18 4 8 4 1 2 1 1 1 1 1 1 1 No 
B07RN2BJY3 7.86461E+11 Kitchen 1580600 5 4.5 9 9 9 9 5.47 5.47 1.27 19.14 0.01 16 12 1 0 0 0 1 1 1 1 1 No 
B07RWXSH13 7.8646E+11 Kitchen 30260 1 4 8 8 8 8 5.47 5.47 0.8 10.56 2 22 2 1 0 0 0 1 1 1 1 1 No 
B07RX6CXC2 7.8646E+11 Home 30260 1 25 50 50 50 50 36.74 44.24 2.42 24.2 17.72 30.31 17.72 6 1 0 1 1 1 1 1 1 No 
B07RXDZZJ6 7.8646E+11 Home 30260 1 10.4 20.8 20.8 20.8 20.8 5.47 5.47 0.4 14.08 6.8 19.4 10.8 1 0 0 0 1 1 1 1 1 No 
B07RXT9C7R 7.8646E+11 Kitchen 30260 1 4 16.5 16.99 16.5 16.5 4.97 7.45 0.54 10.12 4.13 8.11 5.08 6 3 2 1 1 1 1 1 1 No 
B07RY7MF9R 7.8646E+11 Home 30260 1 25 50 50 50 50 5.47 5.47 2.42 24.2 17.72 30.31 17.72 1 0 0 0 1 1 1 1 1 No 
B07RY8MCL3 7.8646E+11 Lawn_and_Garden 205612 5 15 46 46 30 46 9.94 16.84 1.18 24.2 8.1 8.6 8.3 6 1 1 0 1 1 1 1 1 No 
B07RYCHGD4 7.8646E+11 Home 30260 1 17.5 35 35 35 35 5.47 5.47 0.4 8.82 10 24 14 1 0 0 0 1 1 1 1 1 No 
B07RYG636X 7.8646E+11 Home 30260 1 19.5 39 39 39 39 5.47 5.47 2.96 14.76 16.75 19.25 17 1 0 0 0 1 1 1 1 1 No 
B07RZ6QXF1 7.8646E+11 Home 30260 1 7.5 15 15 15 15 5.47 5.47 0.82 8.25 10.63 13.39 10.63 1 0 0 0 1 1 1 1 1 No 
B07S1PZSBT 7.86461E+11 Kitchen 344498 5 3.6 13.99 13.99 7.2 13.99 4.93 7.03 0.34 20.9 2.8 6.1 4 6 2 2 0 1 1 1 1 1 No 
B07S1Q22X4 7.86461E+11 Kitchen 619638 5 6 12 12 12 12 5.47 5.47 0.66 7.7 6.1 6.9 6.6 1 0 0 0 1 1 1 1 1 No 
B07S1V3KDK 7.8646E+11 Home 30260 1 17.5 35 35 35 35 5.47 5.47 10 16.5 14.76 16.54 16.54 1 0 0 0 1 1 1 1 1 No 
B07S1Y1NJB 7.8646E+11 Home 30260 1 22.5 45 45 45 45 5.47 5.47 5.6 8.8 6.69 25.79 12.2 1 0 0 0 1 1 1 1 1 No 
B07S1YFF5F 7.8646E+11 Home 30260 1 12.5 25 25 25 25 5.47 5.47 4 15.4 8.27 16.54 16.54 1 0 0 0 1 1 1 1 1 No 
B07S1YZPPT 7.8646E+11 Lawn_and_Garden 422221 5 14 28 28 28 28 5.47 5.47 1.44 21.56 7 11.5 7.8 1 0 0 0 1 1 1 1 1 No 
B07S216ZPW 7.8646E+11 Home 30260 1 10 20 20 20 20 5.47 5.47 4 15.4 11.22 12.99 12.99 1 0 0 0 1 1 1 1 1 No 
B07S22RS2J 7.86461E+11 Home 30260 1 12.5 25 25 25 25 5.47 5.47 1.16 15.4 8.4 10.4 9.6 1 0 0 0 1 1 1 1 1 No 
B07S398D63 7.86461E+11 Kitchen 30260 1 18.5 32.95 32.95 37 32.95 13.72 18.66 1.36 18.96 3.5 28 19 6 1 1 0 1 1 1 1 1 No 
B07S3KR7TN 7.8646E+11 Home 30260 1 7 14 14 14 14 5.47 5.47 0.4 11.66 10.6 19.6 15.5 1 0 0 0 1 1 1 1 1 No 
B07S43TYVJ 7.8646E+11 Kitchen 246127 5 19.5 58.79 58.79 39 58.79 8.17 16.99 3.28 28.6 5.5 15.9 13.5 6 2 2 0 1 1 1 1 1 No 
B07S5H8DGV 7.86461E+11 Kitchen 30260 1 8 16 16 16 16 5.47 5.47 7 17.49 13 14.57 13 1 0 0 0 1 1 1 1 1 No 
B07S5JLP8T 7.86461E+11 Kitchen 30260 1 4.5 9 9 9 9 5.47 5.47 0 4.4 5.71 9.65 6.89 1 0 0 0 1 1 1 1 1 No 
B07S5KRGB4 7.86461E+11 Kitchen 475424 5 6.5 19.14 19.14 13 19.14 3.5 6.37 0.29 3.52 2.15 5.5 5.15 6 1 1 0 1 1 1 1 1 No 
B07S5LCGRW 7.86461E+11 Kitchen 180859 5 6 16.55 16.55 12 16.55 4.98 7.46 0.32 4.62 5 8 5 6 1 1 0 1 1 1 1 1 No 
B07S62Y46P 7.86461E+11 Kitchen 1449083 5 4 7.1 7.1 8 7.1 3.51 4.58 0.24 10.12 3 5 5 6 1 1 0 1 1 1 1 1 No 
B07S65K9B5 7.86461E+11 Home 30260 1 7.5 15 15 15 15 5.47 5.47 5.28 13.2 6.57 17.91 17.87 1 0 0 0 1 1 1 1 1 No 
B07S66LWPS 7.86461E+11 Kitchen 588121 5 9.5 19 19 19 19 5.47 5.47 1.18 12.32 6.5 8 7 1 0 0 0 1 1 1 1 1 No 
